"","CONTRIBUTION_ID","PERIOD_START","PERIOD_END","CONTRIBUTION_DATE","RECIPIENT","AMOUNT","LOBBYIST_ID","LOBBYIST_FIRST_NAME","LOBBYIST_LAST_NAME","CREATED_DATE","CONTRIBUTION_DATE3","recipient_surname"
"3167",10683,"04/01/2015","06/30/2015","05/18/2015","James Cappleman","$250.00",26462,"Michael","Alexander","07/17/2015",2015-05-18,"Cappleman"
"3168",10354,"01/01/2015","03/31/2015","01/14/2015","Friends of Walter Burnett Jr.","$250.00",26143,"Gery","Chico","07/09/2015",2015-01-14,"Burnett"
"3169",10662,"04/01/2015","06/30/2015","06/23/2015","Citizens for Jason Ervin","$250.00",25841,"Paul","Williams","07/17/2015",2015-06-23,"Ervin"
"3170",10162,"04/01/2015","06/30/2015","06/12/2015","Citizens for Pat McDowell","$1000.00",22296,"Jeanette","Sublett","07/06/2015",2015-06-12,"Dowell"
"3171",10523,"01/01/2015","03/31/2015","01/09/2015","Friends of Matt O'Shea","$250.00",26241,"Graham","Grady","07/14/2015",2015-01-09,"O'Shea"
"3172",10166,"04/01/2015","06/30/2015","06/24/2015","11th Ward Democratic Party Campaign Committee","$500.00",22580,"William","Griffin","07/06/2015",2015-06-24,"Thompson"
"3173",10345,"01/01/2015","03/31/2015","02/11/2015","Citizens for Danny Solis","$500.00",26143,"Gery","Chico","07/09/2015",2015-02-11,"Solis"
"3174",10323,"04/01/2015","06/30/2015","06/15/2015","Alderman Gilbert Villegas","$300.00",24443,"COURTNEY","NOTTAGE","07/09/2015",2015-06-15,"Villegas"
"3175",10682,"01/01/2015","03/31/2015","02/05/2015","James Cappleman","$250.00",26462,"Michael","Alexander","07/17/2015",2015-02-05,"Cappleman"
"3176",10762,"04/01/2015","06/30/2015","04/01/2015","Citizens for Michael Scott, Jr.","$1000.00",23047,"John","McGuire","07/20/2015",2015-04-01,"Scott"
"3177",10802,"01/01/2015","03/31/2015","03/10/2015","Citizens for Reilly","$500.00",26541,"John","George","07/21/2015",2015-03-10,"Reilly"
"3178",9961,"01/01/2015","03/31/2015","01/16/2015","Citizens for O'Connor","$100.00",25681,"Joseph","Gattuso","06/25/2015",2015-01-16,"O'Connor"
"3179",10327,"04/01/2015","06/30/2015","05/15/2015","Alderman Walter Burnett","$500.00",24444,"David","Dring","07/09/2015",2015-05-15,"Burnett"
"3180",10044,"04/01/2015","06/30/2015","06/23/2015","Friends of George A. Cardenas","$250.00",22387,"Dennis","O'Sullivan","06/30/2015",2015-06-23,"Cardenas"
"3181",10264,"01/01/2015","03/31/2015","02/19/2015","Citizens to Elect Deborah Graham","$200.00",26021,"Robert","Molaro","07/08/2015",2015-02-19,"Graham"
"3182",10027,"04/01/2015","06/30/2015","05/08/2015","Citizens to Elect John Arena","$150.00",22387,"Dennis","O'Sullivan","06/30/2015",2015-05-08,"Arena"
"3183",10085,"01/01/2015","03/31/2015","02/13/2015","Citizens for Deborah Graham","$250.00",25841,"Paul","Williams","07/01/2015",2015-02-13,"Graham"
"3184",10031,"04/01/2015","06/30/2015","05/18/2015","Citizens to Elect Suzanne Hart","$250.00",22387,"Dennis","O'Sullivan","06/30/2015",2015-05-18,NA
"3185",10804,"01/01/2015","03/31/2015","01/30/2015","Citizens to Elect Emma Mitts","$250.00",26541,"John","George","07/21/2015",2015-01-30,"Mitts"
"3186",10144,"01/01/2015","03/31/2015","02/11/2015","Hopkins for Chicago","$100.00",25902,"Donna","Pugh","07/02/2015",2015-02-11,"Hopkins"
"3187",10341,"04/01/2015","06/30/2015","06/30/2015","Friends for Susana Mendoza","$1000.00",22731,"Fidel","Marquez","07/09/2015",2015-06-30,"Mendoza"
"3188",10882,"01/01/2015","03/31/2015","03/31/2015","Friends of Mary O'Connor","$500.00",26761,"Bridget","O'Keefe","08/04/2015",2015-03-31,"O'Connor"
"3189",9947,"01/01/2015","03/31/2015","02/19/2015","Friends of George A Cardenas","$500.00",25621,"Mark","Fary","06/24/2015",2015-02-19,"Cardenas"
"3190",10813,"04/01/2015","06/30/2015","06/12/2015","Friends of Will Burns (Ald) (Fundraising","$500.00",22952,"Arnold","Harris","07/21/2015",2015-06-12,"Burns"
"3191",9945,"01/01/2015","03/31/2015","02/10/2015","Friends of Mike Zalewski","$250.00",25621,"Mark","Fary","06/24/2015",2015-02-10,"Zalewski"
"3192",10384,"01/01/2015","03/31/2015","01/28/2015","Friends of Margaret Laurino","$1500.00",26162,"Terry","Teele","07/10/2015",2015-01-28,"Laurino"
"3193",10303,"04/01/2015","06/30/2015","05/19/2015","Friends of Raymond Lopez","$250.00",22753,"Mary","Minaghan dba MKM Services","07/08/2015",2015-05-19,"Lopez"
"3194",10803,"01/01/2015","03/31/2015","02/09/2015","Citizens for Danny Solis","$500.00",26541,"John","George","07/21/2015",2015-02-09,"Solis"
"3195",10037,"04/01/2015","06/30/2015","06/03/2015","19th Ward Democratic Organization - Matthew J. O'Shea","$250.00",22387,"Dennis","O'Sullivan","06/30/2015",2015-06-03,"O'Shea"
"3196",10281,"04/01/2015","06/30/2015","04/01/2015","Citizens for Hopkins","$15.00",23801,"William","Filan","07/08/2015",2015-04-01,"Hopkins"
"3197",10471,"01/01/2015","03/31/2015","01/28/2015","Ald. Anthony Beale","$250.00",26202,"John","Dunn","07/13/2015",2015-01-28,"Beale"
"3198",10041,"04/01/2015","06/30/2015","06/03/2015","Citizens to Elect Ron Sandack","$500.00",22387,"Dennis","O'Sullivan","06/30/2015",2015-06-03,NA
"3199",10164,"04/01/2015","06/30/2015","06/12/2015","Friends of Susan Mendoza","$250.00",22296,"Jeanette","Sublett","07/06/2015",2015-06-12,"Mendoza"
"3200",10581,"01/01/2015","03/31/2015","02/05/2015","John Pope","$100.00",26361,"Sylvia","Michas","07/16/2015",2015-02-05,"Pope"
"3201",10062,"01/01/2015","03/31/2015","02/24/2015","Chicago Latino Public Affairs Committee","$1000.00",25822,"Jeffery","Palo","07/01/2015",2015-02-24,NA
"3202",10143,"01/01/2015","03/31/2015","03/11/2015","Hopkins for Chicago","$100.00",25902,"Donna","Pugh","07/02/2015",2015-03-11,"Hopkins"
"3203",10852,"01/01/2015","03/31/2015","03/10/2015","Citizens for Reilly","$500.00",26585,"John","George","07/22/2015",2015-03-10,"Reilly"
"3204",10223,"04/01/2015","06/30/2015","04/30/2015","FRIENDS OF DAVID MOORE","$250.00",22378,"John","Doerrer","07/07/2015",2015-04-30,NA
"3205",10422,"04/01/2015","06/30/2015","06/30/2015","Friends for Susana Mendoza","$1000.00",26182,"Fidel","Marquez","07/13/2015",2015-06-30,"Mendoza"
"3206",9981,"01/01/2015","03/31/2015","01/28/2015","Hopkins for Chicago","$500.00",25722,"Jerome","Schain","06/26/2015",2015-01-28,"Hopkins"
"3207",10383,"01/01/2015","03/31/2015","03/31/2015","Summers for Chicago","$2500.00",26162,"Terry","Teele","07/10/2015",2015-03-31,NA
"3208",10862,"04/01/2015","06/30/2015","05/05/2015","Friends of Carrie Austin","$125.00",26588,"Lindsey","Gayles","07/22/2015",2015-05-05,"Austin"
"3209",10329,"04/01/2015","06/30/2015","06/23/2015","Alderman Walter Burnett","$500.00",24444,"David","Dring","07/09/2015",2015-06-23,"Burnett"
"3210",10026,"04/01/2015","06/30/2015","05/08/2015","Friends of Laura Fine for State Rep","$150.00",22387,"Dennis","O'Sullivan","06/30/2015",2015-05-08,NA
"3211",10381,"04/01/2015","06/30/2015","03/26/2015","Gilbert Villegas for 36th Ward Alderman","$250.00",23016,"Beth","Doria","07/10/2015",2015-03-26,"Villegas"
"3212",10564,"01/01/2015","03/31/2015","01/21/2015","Friends of Marge Laurino","$500.00",26344,"Edward","Kus","07/15/2015",2015-01-21,"Laurino"
"3213",10356,"01/01/2015","03/31/2015","02/13/2015","Friends of Alderman George Cardenas","$250.00",26143,"Gery","Chico","07/09/2015",2015-02-13,"Cardenas"
"3214",10121,"04/01/2015","06/30/2015","06/30/2015","N/A","$0.00",22394,"Morgan","Bassey","07/01/2015",2015-06-30,NA
"3215",9982,"01/01/2015","03/31/2015","02/12/2015","Citizens for Tunney","$392.16",25722,"Jerome","Schain","06/26/2015",2015-02-12,"Tunney"
"3216",10349,"01/01/2015","03/31/2015","02/18/2015","Friends ofCarrie Austin","$250.00",26143,"Gery","Chico","07/09/2015",2015-02-18,"Austin"
"3217",10583,"04/01/2015","06/30/2015","05/05/2015","Friends of Carrie Austin","$125.00",24961,"Lindsey","Gayles","07/16/2015",2015-05-05,"Austin"
"3218",10807,"01/01/2015","03/31/2015","03/13/2015","Hopkins for Chicago","$250.00",26541,"John","George","07/21/2015",2015-03-13,"Hopkins"
"3219",10808,"01/01/2015","03/31/2015","02/06/2015","Citizens for Cappelman","$500.00",26541,"John","George","07/21/2015",2015-02-06,NA
"3220",10622,"04/01/2015","06/30/2015","05/27/2015","Susan Sadlowski-Garza","$350.00",25301,"Marcus","Nunes","07/17/2015",2015-05-27,NA
"3221",10165,"04/01/2015","06/30/2015","06/22/2015","Citizens for Jason Ervin","$250.00",22296,"Jeanette","Sublett","07/06/2015",2015-06-22,"Ervin"
"3222",10462,"01/01/2015","03/31/2015","01/26/2015","Ald. Michelle Harris","$250.00",26202,"John","Dunn","07/13/2015",2015-01-26,"Harris"
"3223",10562,"01/01/2015","03/31/2015","01/16/2015","Citizens for O'Connor","$100.00",26343,"Joseph","Gattuso","07/15/2015",2015-01-16,"O'Connor"
"3224",10463,"01/01/2015","03/31/2015","01/26/2015","Glenda Franklin","$250.00",26202,"John","Dunn","07/13/2015",2015-01-26,NA
"3225",10033,"04/01/2015","06/30/2015","05/18/2015","Friends of Ald Margaret Laurino","$100.00",22387,"Dennis","O'Sullivan","06/30/2015",2015-05-18,"Laurino"
"3226",10888,"01/01/2015","03/31/2015","02/12/2015","Friends of Tom Tunney","$250.00",26762,"Bridget","O'Keefe","08/04/2015",2015-02-12,"Tunney"
"3227",10042,"04/01/2015","06/30/2015","06/03/2015","11th Ward Democratic Party Campaign Comm","$300.00",22387,"Dennis","O'Sullivan","06/30/2015",2015-06-03,"Thompson"
"3228",10815,"04/01/2015","06/30/2015","06/17/2015","Citizens for Ervin","$1000.00",22788,"Rolando","Acosta","07/21/2015",2015-06-17,"Ervin"
"3229",10476,"01/01/2015","03/31/2015","01/23/2015","Kurt Summers","$500.00",26202,"John","Dunn","07/13/2015",2015-01-23,NA
"3230",10305,"04/01/2015","06/30/2015","06/25/2015","Friends of Toni Foulkes","$250.00",22753,"Mary","Minaghan dba MKM Services","07/08/2015",2015-06-25,"Foulkes"
"3231",10032,"04/01/2015","06/30/2015","05/18/2015","Friends of Debra Shore","$100.00",22387,"Dennis","O'Sullivan","06/30/2015",2015-05-18,NA
"3232",10849,"01/01/2015","03/31/2015","03/19/2015","Citizens to Re-elect John Pope","$250.00",26585,"John","George","07/22/2015",2015-03-19,"Pope"
"3233",10229,"04/01/2015","06/30/2015","06/26/2015","FRIENDS OF FOULKES","$250.00",22378,"John","Doerrer","07/07/2015",2015-06-26,NA
"3234",10480,"01/01/2015","03/31/2015","03/26/2015","Ald. Mary O'Connor","$1000.00",26202,"John","Dunn","07/13/2015",2015-03-26,"O'Connor"
"3235",10805,"01/01/2015","03/31/2015","03/19/2015","Preckwingle for President","$500.00",26541,"John","George","07/21/2015",2015-03-19,NA
"3236",10821,"01/01/2015","03/31/2015","01/12/2015","Alderman Will Burns","$250.00",26564,"Kathleen","Duncan","07/21/2015",2015-01-12,"Burns"
"3237",10326,"04/01/2015","06/30/2015","04/01/2015","Alderman Raymond Lopez","$300.00",24444,"David","Dring","07/09/2015",2015-04-01,"Lopez"
"3238",10584,"04/01/2015","06/30/2015","06/24/2015","Friends of Walter Barnett Jr.","$150.00",24961,"Lindsey","Gayles","07/16/2015",2015-06-24,NA
"3239",10204,"04/01/2015","06/30/2015","06/23/2015","Alderman Walter Burnett","$500.00",24442,"MICHAEL","KASPER","07/07/2015",2015-06-23,"Burnett"
"3240",10061,"01/01/2015","03/31/2015","03/31/2015","Summers for Chicago","$500.00",25821,"Thomas","Manion","07/01/2015",2015-03-31,NA
"3241",10565,"01/01/2015","03/31/2015","02/04/2015","Citizens for Patrick J. O'Connor","$500.00",26344,"Edward","Kus","07/15/2015",2015-02-04,"O'Connor"
"3242",10328,"04/01/2015","06/30/2015","06/15/2015","Alderman Gilbert Villegas","$300.00",24444,"David","Dring","07/09/2015",2015-06-15,"Villegas"
"3243",10201,"04/01/2015","06/30/2015","04/01/2015","Alderman Raymond Lopez","$300.00",24442,"MICHAEL","KASPER","07/07/2015",2015-04-01,"Lopez"
"3244",10464,"01/01/2015","03/31/2015","01/15/2015","Brian Hopkins","$250.00",26202,"John","Dunn","07/13/2015",2015-01-15,"Hopkins"
"3245",10566,"01/01/2015","03/31/2015","01/16/2015","Friends of Will Burns","$300.00",26344,"Edward","Kus","07/15/2015",2015-01-16,"Burns"
"3246",10846,"04/01/2015","06/30/2015","05/05/2015","Friends of Carrie Austin","$125.00",26584,"Lindsey","Gayles","07/22/2015",2015-05-05,"Austin"
"3247",10104,"01/01/2015","03/31/2015","03/31/2015","Citizens to Elect Deborah Graham","$250.00",25861,"Joseph","Pilewski","07/01/2015",2015-03-31,"Graham"
"3248",10386,"01/01/2015","03/31/2015","01/27/2015","Friends of Leslie Hairston","$1000.00",26162,"Terry","Teele","07/10/2015",2015-01-27,"Hairston"
"3249",10030,"04/01/2015","06/30/2015","05/08/2015","Friends of Robert Steele","$500.00",22387,"Dennis","O'Sullivan","06/30/2015",2015-05-08,NA
"3250",10645,"04/01/2015","06/30/2015","05/22/2015","Citizens for Ray Lopez","$250.00",22844,"Thomas","Murphy","07/17/2015",2015-05-22,"Lopez"
"3251",10221,"04/01/2015","06/30/2015","04/07/2015","CITIZENS FOR GRAHAM","$500.00",22378,"John","Doerrer","07/07/2015",2015-04-07,NA
"3252",10847,"01/01/2015","03/31/2015","01/30/2015","Citizens to Elect Emma Mitts","$250.00",26585,"John","George","07/22/2015",2015-01-30,"Mitts"
"3253",10301,"04/01/2015","06/30/2015","04/01/2015","Hopkins for Chicago","$1000.00",22753,"Mary","Minaghan dba MKM Services","07/08/2015",2015-04-01,"Hopkins"
"3254",10563,"01/01/2015","03/31/2015","02/11/2015","Citizens for Carrie Austin","$500.00",26344,"Edward","Kus","07/15/2015",2015-02-11,"Austin"
"3255",10163,"04/01/2015","06/30/2015","06/07/2015","Preckwinkle for President","$750.00",22296,"Jeanette","Sublett","07/06/2015",2015-06-07,"Preckwinkle"
"3256",10385,"01/01/2015","03/31/2015","01/14/2015","Friends of Will Burns","$1000.00",26162,"Terry","Teele","07/10/2015",2015-01-14,"Burns"
"3257",10387,"01/01/2015","03/31/2015","02/13/2015","Citizens for Deb Mell","$500.00",26162,"Terry","Teele","07/10/2015",2015-02-13,"Mell"
"3258",10024,"04/01/2015","06/30/2015","04/08/2015","Citizens for Cappleman","$500.00",22387,"Dennis","O'Sullivan","06/30/2015",2015-04-08,"Cappleman"
"3259",9926,"01/01/2015","03/31/2015","01/28/2015","Citizens to Elect Anthony Beale","$1000.00",25601,"Michael","Brown","06/24/2015",2015-01-28,"Beale"
"3260",10353,"01/01/2015","03/31/2015","02/18/2015","Friends of Ameya Pawar","$500.00",26143,"Gery","Chico","07/09/2015",2015-02-18,"Pawar"
"3261",10886,"01/01/2015","03/31/2015","03/31/2015","Friends of Mary O'Connor","$500.00",26762,"Bridget","O'Keefe","08/04/2015",2015-03-31,"O'Connor"
"3262",9922,"01/01/2015","03/31/2015","02/04/2015","Friends of JoAnn Thompson","$500.00",25601,"Michael","Brown","06/24/2015",2015-02-04,"Thompson"
"3263",10857,"01/01/2015","03/31/2015","01/30/2015","Citizens to Elect John Arena","$250.00",26585,"John","George","07/22/2015",2015-01-30,"Arena"
"3264",10141,"01/01/2015","03/31/2015","01/22/2015","Friends of Michele Smith","$250.00",25902,"Donna","Pugh","07/02/2015",2015-01-22,"Smith"
"3265",10853,"01/01/2015","03/31/2015","02/09/2015","Citizens for Danny Solis","$500.00",26585,"John","George","07/22/2015",2015-02-09,"Solis"
"3266",10103,"01/01/2015","03/31/2015","01/19/2015","Citizens to Elect Deborah Graham","$250.00",25861,"Joseph","Pilewski","07/01/2015",2015-01-19,"Graham"
"3267",10646,"04/01/2015","06/30/2015","05/08/2015","Friends for Susana Mendoza","$1500.00",22844,"Thomas","Murphy","07/17/2015",2015-05-08,"Mendoza"
"3268",10021,"04/01/2015","06/30/2015","04/07/2015","Friends of Michele Smith","$500.00",22387,"Dennis","O'Sullivan","06/30/2015",2015-04-07,"Smith"
"3269",10181,"04/01/2015","06/30/2015","04/01/2015","Hopkins for Chicago","$100.00",22328,"Robert","Repel","07/06/2015",2015-04-01,"Hopkins"
"3270",9943,"01/01/2015","03/31/2015","03/30/2015","Friends for Mary O'Connor","$250.00",25621,"Mark","Fary","06/24/2015",2015-03-30,"O'Connor"
"3271",10357,"01/01/2015","03/31/2015","02/11/2015","Friends of Raul Reyes","$250.00",26143,"Gery","Chico","07/09/2015",2015-02-11,NA
"3272",10202,"04/01/2015","06/30/2015","05/15/2015","Alderman Walter Burnett","$500.00",24442,"MICHAEL","KASPER","07/07/2015",2015-05-15,"Burnett"
"3273",10142,"01/01/2015","03/31/2015","01/06/2015","Citizens for John Arena","$50.00",25902,"Donna","Pugh","07/02/2015",2015-01-06,"Arena"
"3274",10661,"04/01/2015","06/30/2015","04/03/2015","Citizens to elect Derrick Curtis","$200.00",25841,"Paul","Williams","07/17/2015",2015-04-03,"Curtis"
"3275",10225,"04/01/2015","06/30/2015","05/19/2015","FRIENDS OF LOPEZ","$500.00",22378,"John","Doerrer","07/07/2015",2015-05-19,NA
"3276",10361,"01/01/2015","03/31/2015","02/12/2015","Citizens for Alderman Joe Moore","$250.00",26143,"Gery","Chico","07/09/2015",2015-02-12,"Moore"
"3277",10481,"01/01/2015","03/31/2015","01/21/2015","Ald. Margaret Laurino","$750.00",26202,"John","Dunn","07/13/2015",2015-01-21,"Laurino"
"3278",9946,"01/01/2015","03/31/2015","02/17/2015","Citizens for Patrick O'Connor","$1000.00",25621,"Mark","Fary","06/24/2015",2015-02-17,"O'Connor"
"3279",10884,"01/01/2015","03/31/2015","02/12/2015","Friends of Tom Tunney","$250.00",26761,"Bridget","O'Keefe","08/04/2015",2015-02-12,"Tunney"
"3280",10643,"04/01/2015","06/30/2015","06/03/2015","Citizens for Reilly","$1500.00",22844,"Thomas","Murphy","07/17/2015",2015-06-03,"Reilly"
"3281",10848,"01/01/2015","03/31/2015","02/06/2015","Citizens for Cappelman","$500.00",26585,"John","George","07/22/2015",2015-02-06,NA
"3282",10841,"01/01/2015","03/31/2015","01/16/2015","Citizens for O'Connor","$100.00",26581,"Joseph","Gattuso","07/22/2015",2015-01-16,"O'Connor"
"3283",10222,"04/01/2015","06/30/2015","04/28/2015","BURNHAM COMMITTEE","$500.00",22378,"John","Doerrer","07/07/2015",2015-04-28,NA
"3284",10521,"01/01/2015","03/31/2015","01/06/2015","Friends of Michele Smith","$200.00",26241,"Graham","Grady","07/14/2015",2015-01-06,"Smith"
"3285",10845,"04/01/2015","06/30/2015","06/24/2015","Friends of Walter Barnett Jr.","$150.00",26584,"Lindsey","Gayles","07/22/2015",2015-06-24,NA
"3286",10582,"01/01/2015","03/31/2015","03/27/2015","Patrick Daley Thompson","$100.00",26361,"Sylvia","Michas","07/16/2015",2015-03-27,"Thompson"
"3287",10350,"01/01/2015","03/31/2015","01/22/2015","Friends of Nicholas Sposato","$200.00",26143,"Gery","Chico","07/09/2015",2015-01-22,"Sposato"
"3288",10302,"04/01/2015","06/30/2015","04/02/2015","Friends for Mary O'Connor","$500.00",22753,"Mary","Minaghan dba MKM Services","07/08/2015",2015-04-02,"O'Connor"
"3289",10724,"01/01/2015","03/31/2015","02/19/2015","Hopkins for Chicago","$500.00",26507,"James","Banks","07/20/2015",2015-02-19,"Hopkins"
"3290",10806,"01/01/2015","03/31/2015","01/30/2015","Citizens for Carrie Austin","$500.00",26541,"John","George","07/21/2015",2015-01-30,"Austin"
"3291",10226,"04/01/2015","06/30/2015","05/26/2015","CITIZENS FOR GARZA","$250.00",22378,"John","Doerrer","07/07/2015",2015-05-26,NA
"3292",10465,"01/01/2015","03/31/2015","01/26/2015","Ald. Mary O'Connor","$500.00",26202,"John","Dunn","07/13/2015",2015-01-26,"O'Connor"
"3293",10038,"04/01/2015","06/30/2015","06/03/2015","Friends of Linda Chapa LaVia","$250.00",22387,"Dennis","O'Sullivan","06/30/2015",2015-06-03,NA
"3294",10741,"04/01/2015","06/30/2015","06/25/2015","Friends of Will Burns","$150.00",22796,"Peter","Cassel","07/20/2015",2015-06-25,"Burns"
"3295",10035,"04/01/2015","06/30/2015","06/03/2015","Citizens for Ald. Brendan Reilly","$1500.00",22387,"Dennis","O'Sullivan","06/30/2015",2015-06-03,"Reilly"
"3296",10726,"01/01/2015","03/31/2015","01/28/2015","Citizens for Anthony Beal","$250.00",26507,"James","Banks","07/20/2015",2015-01-28,NA
"3297",10224,"04/01/2015","06/30/2015","05/08/2015","FRIENDS OF VILLEGAS","$250.00",22378,"John","Doerrer","07/07/2015",2015-05-08,NA
"3298",10589,"04/01/2015","06/30/2015","06/29/2015","Citizens for Reilly","$50.00",22947,"Bridget","Dougherty","07/16/2015",2015-06-29,"Reilly"
"3299",10482,"01/01/2015","03/31/2015","01/26/2015","Ald. Danny Solis","$1000.00",26202,"John","Dunn","07/13/2015",2015-01-26,"Solis"
"3300",10473,"01/01/2015","03/31/2015","01/26/2015","Jen Kramer","$500.00",26202,"John","Dunn","07/13/2015",2015-01-26,NA
"3301",10474,"01/01/2015","03/31/2015","01/26/2015","Ald. Natashia Holmes","$250.00",26202,"John","Dunn","07/13/2015",2015-01-26,"Holmes"
"3302",10541,"04/01/2015","06/30/2015","06/25/2015","Friends of Will Burns","$300.00",22920,"Jack","Johnson","07/15/2015",2015-06-25,"Burns"
"3303",10681,"01/01/2015","03/31/2015","02/19/2015","Michele Smith","$250.00",26462,"Michael","Alexander","07/17/2015",2015-02-19,"Smith"
"3304",9941,"01/01/2015","03/31/2015","02/18/2015","Citizens for Joe Moore","$250.00",25621,"Mark","Fary","06/24/2015",2015-02-18,"Moore"
"3305",10105,"01/01/2015","03/31/2015","03/19/2015","Friends of Raymond A. Lopez","$100.00",25861,"Joseph","Pilewski","07/01/2015",2015-03-19,"Lopez"
"3306",10034,"04/01/2015","06/30/2015","06/03/2015","Friends of Walter Burnett, Jr","$150.00",22387,"Dennis","O'Sullivan","06/30/2015",2015-06-03,"Burnett"
